judul,BAB,Pasal,Content
UU_No_13_Tahun_2003_cleaned.txt,BAB XII: PEMUTUSAN HUBUNGAN KERJA,PASAL 164,"(1) Pengusaha dapat melakukan pemutusan hubungan kerja terhadap pekerja/buruh karena perusahaan tutup yang disebabkan perusahaan mengalami kerugian secara terus menerus selama 2 (dua) tahun, atau keadaan memaksa (force majeur), dengan ketentuan pekerja/buruh berhak atas uang pesangon sebesar 1 (satu) kali ketentuan Pasal 156 ayat (2) uang penghargaan masa kerja sebesar 1 (satu) kali ketentuan Pasal 156 ayat (3) dan uang penggantian hak sesuai ketentuan Pasal 156 ayat (4). (2) Kerugian perusahaan sebagaimana dimaksud dalam ayat (1) harus dibuktikan dengan laporan keuangan 2 (dua) tahun terakhir yang telah diaudit oleh akuntan publik. (3) Pengusaha dapat melakukan pemutusan hubungan kerja terhadap pekerja/buruh karena perusahaan tutup bukan karena mengalami kerugian 2 (dua) tahun berturut-turut atau bukan karena keadaan memaksa (force majeur) tetapi perusahaan melakukan efisiensi, dengan ketentuan pekerja/buruh berhak atas uang pesangon sebesar 2 (dua) kali ditjen Peraturan Perundang-undanganuang penggantian hak sesuai ketentuan Pasal 156 ayat (4)."
UU_No_13_Tahun_2003_cleaned.txt,BAB XII: PEMUTUSAN HUBUNGAN KERJA,PASAL 165,"Pengusaha dapat melakukan pemutusan hubungan kerja terhadap pekerja/ buruh karena perusahaan pailit, dengan ketentuan pekerja/buruh berhak atas uang pesangon sebesar 1 (satu) kali ketentuan Pasal 156 ayat (2), uang penghargaan masa kerja sebesar 1 (satu) kali ketentuan Pasal 156 ayat (3) dan uang penggantian hak sesuai ketentuan Pasal 156 ayat (4)."
UU_No_13_Tahun_2003_cleaned.txt,BAB XII: PEMUTUSAN HUBUNGAN KERJA,PASAL 166,"Dalam hal hubungan kerja berakhir karena pekerja/buruh meninggal dunia, kepada ahli warisnya diberikan sejumlah uang yang besar perhitungannya sama dengan perhitungan 2 (dua) kali uang pesangon sesuai ketentuan Pasal 156 ayat (2), 1 (satu) kali uang penghargaan masa kerja sesuai ketentuan Pasal 156 ayat (3), dan uang penggantian hak sesuai ketentuan Pasal 156 ayat (4)."
UU_No_13_Tahun_2003_cleaned.txt,BAB XII: PEMUTUSAN HUBUNGAN KERJA,PASAL 167,"(1) Pengusaha dapat melakukan pemutusan hubungan kerja terhadap pekerja/buruh karena memasuki usia pensiun dan apabila pengusaha telah mengikutkan pekerja/buruh pada program pensiun yang iurannya dibayar penuh oleh pengusaha, maka pekerja/buruh tidak berhak mendapatkan uang pesangon sesuai ketentuan Pasal 156 ayat (2), uang penghargaan masa kerja sesuai ketentuan Pasal 156 ayat (3), tetapi tetap berhak atas uang penggantian hak sesuai ketentuan Pasal 156 ayat (4). (2) Dalam hal besarnya jaminan atau manfaat pensiun yang diterima sekaligus dalam program pensiun sebagaimana dimaksud dalam ayat (1) ternyata lebih kecil daripada jumlah uang pesangon 2 (dua) kali ketentuan Pasal 156 ayat (2) dan uang penghargaan masa kerja 1 (satu) kali ketentuan Pasal 156 ayat (3), dan uang penggantian hak sesuai ketentuan Pasal 156 ayat (4), maka selisihnya dibayar oleh pengusaha. (3) Dalam hal pengusaha telah mengikutsertakan pekerja/buruh dalam program pensiun yang iurannya/preminya dibayar oleh pengusaha dan pekerja/buruh, maka yang diperhitungkan dengan uang pesangon yaitu uang pensiun yang premi/iurannya dibayar oleh pengusaha. (4) Ketentuan sebagaimana dimaksud dalam ayat (1), ayat (2), dan ayat (3) dapat diatur lain dalam perjanjian kerja, peraturan perusahaan, atau perjanjian kerja bersama. (5) Dalam hal pengusaha tidak mengikutsertakan pekerja/buruh yang mengalami pemutusan hubungan kerja karena usia pensiun pada program pensiun maka pengusaha wajib memberikan kepada pekerja/buruh uang pesangon sebesar 2 (dua) kali ketentuan Pasal 156 ayat (2), uang penghargaan masa kerja 1 (satu) kali ketentuan Pasal 156 ayat (3) dan uang penggantian hak sesuai ketentuan Pasal 156 ayat (4). (6) Hak atas manfaat pensiun sebagaimana yang dimaksud dalam ayat (1), ayat (2), ayat (3), dan ayat (4) tidak menghilangkan hak pekerja/buruh atas jaminan hari tua yang bersifat wajib sesuai dengan peraturan perundang- undangan yang berlaku."
UU_No_13_Tahun_2003_cleaned.txt,BAB XII: PEMUTUSAN HUBUNGAN KERJA,PASAL 168,"(1) Pekerja/buruh yang mangkir selama 5 (lima) hari kerja atau lebih berturut-turut tanpa keterangan secara tertulis yang dilengkapi dengan bukti yang sah dan telah dipanggil oleh pengusaha 2 (dua) kali secara patut dan tertulis dapat diputus hubungan kerjanya karena dikualifikasikan mengundurkan diri. (2) Keterangan tertulis dengan bukti yang sah sebagaimana dimaksud dalam ayat (1) harus diserahkan paling lambat pada hari pertama pekerja/buruh masuk bekerja. (3) Pemutusan hubungan kerja sebagaimana dimaksud dalam ayat (1) pekerja/buruh yang bersangkutan berhak menerima uang penggantian hak sesuai ketentuan Pasal 156 ayat (4) dan diberikan uang pisah yang besarnya dan pelaksanaannya diatur dalam perjanjian kerja, peraturan perusahaan, atau perjanjian kerja bersama."
UU_No_13_Tahun_2003_cleaned.txt,BAB XII: PEMUTUSAN HUBUNGAN KERJA,PASAL 169,"(1) Pekerja/buruh dapat mengajukan permohonan pemutusan hubungan kerja kepada lembaga penyelesaian perselisihan hubungan industrial dalam hal pengusaha melakukan perbuatan sebagai berikut: a. menganiaya, menghina secara kasar atau mengancam pekerja/buruh; b. membujuk dan/atau menyuruh pekerja/buruh untuk melakukan perbuatan yang bertentangan dengan peraturan perundang-undangan; c. tidak membayar upah tepat pada waktu yang telah ditentukan selama 3 (tiga) bulan berturut-turut atau lebih; d. tidak melakukan kewajiban yang telah dijanjikan kepada pekerja/ buruh; e. memerintahkan pekerja/buruh untuk melaksanakan pekerjaan di luar yang diperjanjikan; atau f. memberikan pekerjaan yang membahayakan jiwa, keselamatan, kesehatan, dan kesusilaan pekerja/buruh sedangkan pekerjaan tersebut tidak dicantumkan pada perjanjian kerja. (2) Pemutusan hubungan kerja dengan alasan sebagaimana dimaksud dalam ayat (1) pekerja/buruh berhak mendapat uang pesangon 2 (dua) kali ketentuan Pasal 156 ayat (2), uang penghargaan masa kerja 1 (satu) kali ketentuan Pasal 156 ayat (3), dan uang penggantian hak sesuai ketentuan Pasal 156 ayat (4). ditjen Peraturan Perundang-undanganpenyelesaian perselisihan hubungan industrial maka pengusaha dapat melakukan pemutusan hubungan kerja tanpa penetapan lembaga penyelesaian perselisihan hubungan industrial dan pekerja/buruh yang bersangkutan tidak berhak atas uang pesangon sesuai ketentuan Pasal 156 ayat (2), dan uang penghargaan masa kerja sesuai ketentuan Pasal 156 ayat (3)."
UU_No_13_Tahun_2003_cleaned.txt,BAB XII: PEMUTUSAN HUBUNGAN KERJA,PASAL 170,"Pemutusan hubungan kerja yang dilakukan tidak memenuhi keten-tuan Pasal 151 ayat (3) dan Pasal 168, kecuali Pasal 158 ayat (1), Pasal 160 ayat (3), Pasal 162, dan Pasal 169 batal demi hukum dan pengusaha wajib mempekerjakan pekerja/buruh yang bersangkutan serta membayar seluruh upah dan hak yang seharusnya diterima."
UU_No_13_Tahun_2003_cleaned.txt,BAB XII: PEMUTUSAN HUBUNGAN KERJA,PASAL 171,"Pekerja/buruh yang mengalami pemutusan hubungan kerja tanpa penetapan lembaga penyelesaian perselisihan hubungan industrial yang berwenang sebagaimana dimaksud dalam Pasal 158 ayat (1), Pasal 160 ayat (3), dan Pasal 162, dan pekerja/buruh yang bersangkutan tidak dapat menerima pemutusan hubungan kerja tersebut, maka pekerja/buruh dapat mengajukan gugatan ke lembaga penyelesaian perselisihan hubungan industrial dalam waktu paling lama 1 (satu) tahun sejak tanggal dilakukan pemutusan hubungan kerjanya."
UU_No_13_Tahun_2003_cleaned.txt,BAB XII: PEMUTUSAN HUBUNGAN KERJA,PASAL 172,"Pekerja/buruh yang mengalami sakit berkepanjangan, mengalami cacat akibat kecelakaan kerja dan tidak dapat melakukan pekerjaannya setelah melampaui batas 12 (dua belas) bulan dapat mengajukan pemutusan hubungan kerja dan diberikan uang pesangon 2 (dua) kali ketentuan Pasal 156 ayat (2), uang penghargaan masa kerja 2 (dua) kali ketentuan Pasal 156 ayat (3), dan uang pengganti hak 1 (satu) kali ketentuan Pasal 156 ayat (4). BAB XIII : PEMBINAAN"
UU_No_13_Tahun_2003_cleaned.txt,BAB XIII: PEMBINAAN,PASAL 173,"(1) Pemerintah melakukan pembinaan terhadap unsur-unsur dan kegiatan yang berhubungan dengan ketenagakerjaan. (2) Pembinaan sebagaimana dimaksud dalam ayat (1), dapat mengikutsertakan organisasi pengusaha, serikat pekerja/serikat buruh, dan organisasi profesi terkait. (3) Pembinaan sebagaimana dimaksud dalam ayat (1), dan ayat (2), dilaksanakan secara terpadu dan terkoordinasi."
UU_No_13_Tahun_2003_cleaned.txt,BAB XIII: PEMBINAAN,PASAL 174,"Dalam rangka pembinaan ketenagakerjaan, pemerintah, organisasi pengusaha, serikat pekerja/serikat buruh dan organisasi profesi terkait dapat melakukan kerja sama internasional di bidang ketenagakerjaan sesuai dengan peraturan perundang-undangan yang berlaku."
UU_No_13_Tahun_2003_cleaned.txt,BAB XIII: PEMBINAAN,PASAL 175,"(1) Pemerintah dapat memberikan penghargaan kepada orang atau lembaga yang telah berjasa dalam pembinaan ketenagakerjaan. (2) Penghargaan sebagaimana dimaksud dalam ayat (1) dapat diberikan dalam bentuk piagam, uang, dan/atau bentuk lainnya. BAB XIV : PENGAWASAN"
UU_No_13_Tahun_2003_cleaned.txt,BAB XIV: PENGAWASAN,PASAL 176,Pengawasan ketenagakerjaan dilakukan oleh pegawai pengawas ketenaga-kerjaan yang mempunyai kompetensi dan independen guna menjamin pelaksanaan peraturan perundang-undangan ketenagakerjaan.
UU_No_13_Tahun_2003_cleaned.txt,BAB XIV: PENGAWASAN,PASAL 177,Pegawai pengawas ketenagakerjaan sebagaimana dimaksud dalam Pasal 176 ditetapkan oleh Menteri atau pejabat yang ditunjuk.
UU_No_13_Tahun_2003_cleaned.txt,BAB XIV: PENGAWASAN,PASAL 178,"(1) Pengawasan ketenagakerjaan dilaksanakan oleh unit kerja tersendiri pada instansi yang lingkup tugas dan tanggung jawabnya di bidang ketenagakerjaan pada pemerintah pusat, pemerintah provinsi, dan pemerintah kabupaten/kota. (2) Pelaksanaan pengawasan ketenagakerjaan sebagaimana dimaksud dalam ayat (1) diatur dengan Keputusan Presiden."
UU_No_13_Tahun_2003_cleaned.txt,BAB XIV: PENGAWASAN,PASAL 179,(1) Unit kerja pengawasan ketenagakerjaan sebagaimana dimaksud dalam Pasal 178 pada pemerintah provinsi dan ditjen Peraturan Perundang-undangan(2) Tata cara penyampaian laporan sebagaimana dimaksud dalam ayat (1) ditetapkan dengan Keputusan Menteri.
UU_No_13_Tahun_2003_cleaned.txt,BAB XIV: PENGAWASAN,PASAL 180,"Ketentuan mengenai persyaratan penunjukan, hak dan kewajiban, serta wewenang pegawai pengawas ketenagakerjaan sebagaimana dimaksud dalam Pasal 176 sesuai dengan peraturan perundang-undangan yang berlaku."
UU_No_13_Tahun_2003_cleaned.txt,BAB XIV: PENGAWASAN,PASAL 181,Pegawai pengawas ketenagakerjaan dalam melaksanakan tugasnya sebagaimana dimaksud dalam Pasal 176 wajib: a. merahasiakan segala sesuatu yang menurut sifatnya patut dirahasiakan; b. tidak menyalahgunakan kewenangannya. BAB XV : PENYIDIKAN
UU_No_13_Tahun_2003_cleaned.txt,BAB XV: PENYIDIKAN,PASAL 182,"(1) Selain penyidik pejabat Polisi Negara Republik Indonesia, juga kepada pegawai pengawas ketenagakerjaan dapat diberi wewenang khusus sebagai penyidik pegawai negeri sipil sesuai dengan peraturan perundang-undangan yang berlaku. (2) Penyidik Pegawai Negeri Sipil sebagaimana dimaksud dalam ayat (1) berwenang: a. melakukan pemeriksaan atas kebenaran laporan serta keterangan tentang tindak pidana di bidang ketenaga-kerjaan; b. melakukan pemeriksaan terhadap orang yang diduga melakukan tindak pidana di bidang ketenagakerjaan; c. meminta keterangan dan bahan bukti dari orang atau badan hukum sehubungan dengan tindak pidana di bidang ketenagakerjaan; d. melakukan pemeriksaan atau penyitaan bahan atau barang bukti dalam perkara tindak pidana di bidang ketenaga- kerjaan; e. melakukan pemeriksaan atas surat dan/atau dokumen lain tentang tindak pidana di bidang ketenagakerjaan; f. meminta bantuan tenaga ahli dalam rangka pelaksanaan tugas penyidikan tindak pidana di bidang ketenagakerjaan; dan g. menghentikan penyidikan apabila tidak terdapat cukup bukti yang membuktikan tentang adanya tindak pidana di bidang ketenagakerjaan. (3) Kewenangan penyidik pegawai negeri sipil sebagaimana dimaksud dalam ayat (2) dilaksanakan sesuai dengan peraturan perundang-undangan yang berlaku. BAB XVI : KETENTUAN PIDANA DAN SANKSI ADMINISTRATIF Bagian Pertama Ketentuan Pidana"
UU_No_13_Tahun_2003_cleaned.txt,BAB XVI: KETENTUAN PIDANA DAN,PASAL 183,"(1) Barang siapa melanggar ketentuan sebagaimana dimaksud dalam Pasal 74, dikenakan sanksi pidana penjara paling singkat 2 (dua) tahun dan paling lama 5 (lima) tahun dan/atau denda paling sedikit Rp 200.000.000,00 (dua ratus juta rupiah) dan paling banyak Rp 500.000.000,00 (lima ratus juta rupiah). (2) Tindak pidana sebagaimana dimaksud dalam ayat (1) merupakan tindak pidana kejahatan."
UU_No_13_Tahun_2003_cleaned.txt,BAB XVI: KETENTUAN PIDANA DAN,PASAL 184,"(1) Barang siapa melanggar ketentuan sebagaimana dimaksud dalam Pasal 167 ayat (5), dikenakan sanksi pidana penjara paling singkat 1 (satu) tahun dan paling lama 5 (lima) tahun dan/atau denda paling sedikit Rp 100.000.000,00 (seratus juta rupiah) dan paling banyak Rp 500.000.000,00 (lima ratus juta rupiah). (2) Tindak pidana sebagaimana dimaksud dalam ayat (1) merupakan tindak pidana kejahatan."
UU_No_13_Tahun_2003_cleaned.txt,BAB XVI: KETENTUAN PIDANA DAN,PASAL 185,"(1) Barang siapa melanggar ketentuan sebagaimana dimaksud dalam Pasal 42 ayat (1) dan ayat (2), Pasal 68, Pasal 69 ayat (2), Pasal 80, Pasal 82, Pasal 90 ayat (1), Pasal 143, dan Pasal 160 ayat (4) dan ayat (7), dikenakan sanksi pidana penjara paling singkat 1 (satu) tahun dan paling lama 4 (empat) tahun dan/atau denda paling sedikit Rp 100.000.000,00 (seratus juta rupiah) dan paling banyak Rp 400.000.000,00 (empat ratus juta rupiah). (2) Tindak pidana sebagaimana dimaksud dalam ayat (1) merupakan tindak pidana kejahatan."
UU_No_13_Tahun_2003_cleaned.txt,BAB XVI: KETENTUAN PIDANA DAN,PASAL 186,"(1) Barang siapa melanggar ketentuan sebagaimana dimaksud dalam Pasal 35 ayat (2) dan ayat (3), Pasal 93 ayat (2), Pasal 137, dan Pasal 138 ayat (1), dikenakan sanksi pidana penjara paling singkat 1 (satu) bulan dan paling lama 4 ditjen Peraturan Perundang-undangan400.000.000,00 (empat ratus juta rupiah). (2) Tindak pidana sebagaimana dimaksud dalam ayat (1) merupakan tindak pidana pelanggaran."
UU_No_13_Tahun_2003_cleaned.txt,BAB XVI: KETENTUAN PIDANA DAN,PASAL 187,"(1) Barang siapa melanggar ketentuan sebagaimana dimaksud dalam Pasal 37 ayat (2), Pasal 44 ayat (1), Pasal 45 ayat (1), Pasal 67 ayat (1), Pasal 71 ayat (2), Pasal 76, Pasal 78 ayat (2), Pasal 79 ayat (1), dan ayat (2), Pasal 85 ayat (3), dan Pasal 144, dikenakan sanksi pidana kurungan paling singkat 1 (satu) bulan dan paling lama 12 (dua belas) bulan dan/atau denda paling sedikit Rp 10.000.000,00 (sepuluh juta rupiah) dan paling banyak Rp 100.000.000,00 (seratus juta rupiah). (2) Tindak pidana sebagaimana dimaksud dalam ayat (1) merupakan tindak pidana pelanggaran."
UU_No_13_Tahun_2003_cleaned.txt,BAB XVI: KETENTUAN PIDANA DAN,PASAL 188,"(1) Barang siapa melanggar ketentuan sebagaimana dimaksud dalam Pasal 14 ayat (2), Pasal 38 ayat (2), Pasal 63 ayat (1), Pasal 78 ayat (1), Pasal 108 ayat (1), Pasal 111 ayat (3), Pasal 114, dan Pasal 148, dikenakan sanksi pidana denda paling sedikit Rp 5.000.000,00 (lima juta rupiah) dan paling banyak Rp 50.000.000,00 (lima puluh juta rupiah). (2) Tindak pidana sebagaimana dimaksud dalam ayat (1) merupakan tindak pidana pelanggaran."
UU_No_13_Tahun_2003_cleaned.txt,BAB XVI: KETENTUAN PIDANA DAN,PASAL 189,"Sanksi pidana penjara, kurungan, dan/atau denda tidak menghilangkan kewajiban pengusaha membayar hak-hak dan/atau ganti kerugian kepada tenaga kerja atau pekerja/buruh. Bagian Kedua Sanksi Administratif"
UU_No_13_Tahun_2003_cleaned.txt,BAB XVI: KETENTUAN PIDANA DAN,PASAL 190,"(1) Menteri atau pejabat yang ditunjuk mengenakan sanksi administratif atas pelanggaran ketentuan-ketentuan sebagaimana diatur dalam Pasal 5, Pasal 6, Pasal 15, Pasal 25, Pasal 38 ayat (2), Pasal 45 ayat (1), Pasal 47 ayat (1), Pasal 48, Pasal 87, Pasal 106, Pasal 126 ayat (3), dan Pasal 160 ayat (1) dan ayat (2) Undang-undang ini serta peraturan pelaksanaannya. (2) Sanksi administratif sebagaimana dimaksud dalam ayat (1) berupa: a. teguran; b. peringatan tertulis; c. pembatasan kegiatan usaha; d. pembekuan kegiatan usaha; e. pembatalan persetujuan; f. pembatalan pendaftaran; g. penghentian sementara sebagian atau seluruh alat produksi; h. pencabutan ijin. (3) Ketentuan mengenai sanksi administratif sebagaimana dimaksud dalam ayat (1) dan ayat (2) diatur lebih lanjut oleh Menteri. BAB XVII : KETENTUAN PERALIHAN"
UU_No_13_Tahun_2003_cleaned.txt,BAB XVII: KETENTUAN PERALIHAN,PASAL 191,Semua peraturan pelaksanaan yang mengatur ketenagakerjaan tetap berlaku sepanjang tidak bertentangan dan/atau belum diganti dengan peraturan yang baru berdasarkan Undang-undang ini. BAB XVIII : KETENTUAN PENUTUP
UU_No_13_Tahun_2003_cleaned.txt,BAB XVIII: KETENTUAN PENUTUP,PASAL 192,"(1) Pada saat mulai berlakunya Undang-undang ini, maka: 1. Ordonansi tentang Pengerahan Orang Indonesia Untuk Melakukan Pekerjaan Di Luar Indonesia (Staatsblad Tahun 1887 Nomor 8); 2. Ordonansi tanggal 17 Desember 1925 Peraturan tentang Pembatasan Kerja Anak Dan Kerja Malam Bagi Wanita (Staatsblad Tahun 1925 Nomor 647); 3. Ordonansi Tahun 1926 Peraturan mengenai Kerja Anakanak Dan Orang Muda Di Atas Kapal (Staatsblad Tahun 1926 Nomor 87); 4. Ordonansi tanggal 4 Mei 1936 tentang Ordonansi untuk Mengatur Kegiatankegiatan Mencari Calon Pekerja (Staatsblad Tahun 1936 Nomor 208); ditjen Peraturan Perundang-undanganNomor 545); 6. Ordonansi Nomor 9 Tahun 1949 tentang Pembatasan Kerja Anakanak (Staatsblad Tahun 1949 Nomor 8); (2) Undang-undang Nomor 1 Tahun 1951 tentang Pernyataan Berlakunya Undang-undang Kerja Tahun 1948 Nomor 12 Dari Republik Indonesia Untuk Seluruh Indonesia (Lembaran Negara Tahun 1951 Nomor 2); (3) Undang-undang Nomor 21 Tahun 1954 tentang Perjanjian Perburuhan Antara Serikat Buruh Dan Majikan (Lembaran Negara Tahun 1954 Nomor 69, Tambahan Lembaran Negara Nomor 598a); (4) Undang-undang Nomor 3 Tahun 1958 tentang Penempatan Tenaga Asing (Lembaran Negara Tahun 1958 Nomor 8 ); (5) Undang-undang Nomor 8 Tahun 1961 tentang Wajib Kerja Sarjana (Lembaran Negara Tahun 1961 Nomor 207, Tambahan Lembaran Negara Nomor 2270); (6) Undang-undang Nomor 7 Pnps Tahun 1963 tentang Pencegahan Pemogokan dan/atau Penutupan (Lock Out) Di Perusahaan, Jawatan, dan Badan Yang Vital (Lembaran Negara Tahun 1963 Nomor 67); (7) Undang-undang Nomor 14 Tahun 1969 tentang Ketentuan-ketentuan Pokok Mengenai Tenaga Kerja (Lembaran Negara Tahun 1969 Nomor 55, Tambahan Lembaran Negara Nomor 2912); (8) Undang-undang Nomor 25 Tahun 1997 tentang Ketenagakerjaan (Lembaran Negara Tahun 1997 Nomor 73, Tambahan Lembaran Negara Nomor 3702); (9) Undang-undang Nomor 11 Tahun 1998 tentang Perubahan Berlakunya Undang-undang Nomor 25 Tahun 1997 tentang Ketenagakerjaan (Lembaran Negara Tahun 1998 Nomor 184, Tambahan Lembaran Negara Nomor 3791); (10) Undang-undang Nomor 28 Tahun 2000 tentang Penetapan Peraturan Pemerintah Pengganti Undang-undang Nomor 3 Tahun 2000 tentang Perubahan Atas Undang-undang Nomor 11 Tahun 1998 tentang Perubahan Berlakunya Undang- undang Nomor 25 Tahun 1997 tentang Ketenagakerjaan Menjadi Undang-undang (Lembaran Negara Tahun 2000 Nomor 240, Tambahan Lembaran Negara Nomor 4042), dinyatakan tidak berlaku lagi."
